pre,id,Cuenta,Penloc_Label,Penloc_context0
P_I,450.02,Transferencias corrientes en cumplimiento de convenios suscritos con la Comunidad Autónoma en materia de Servicios Sociales y Políticas de Igualdad,penloc2-econ-ingr-cuentas:TransferenciasCorrientesEnCumplimientoDeConveniosSuscritosConLaComunidadAutonomaEnMateriaDeServiciosSocialesYPoliticasDeIgualdad,penloc2-econ-ingr-importes:PrevisionInicial
P_I,450.30,Transferencias corrientes en cumplimiento de convenios suscritos con la Comunidad Autónoma en materia de Educación,penloc2-econ-ingr-cuentas:TransferenciasCorrientesEnCumplimientoDeConveniosSuscritosConLaComunidadAutonomaEnMateriaDeEducacion,penloc2-econ-ingr-importes:PrevisionInicial
P_I,450.50,Transferencias corrientes en cumplimiento de convenios suscritos con la Comunidad Autónoma en materia de Empleo y Desarrollo local,penloc2-econ-ingr-cuentas:TransferenciasCorrientesEnCumplimientoDeConveniosSuscritosConLaComunidadAutonomaEnMateriaDeEmpleoYDesarrolloLocal,penloc2-econ-ingr-importes:PrevisionInicial
P_I,450.60,Otras transferencias corrientes en cumplimiento de convenios suscritos con la Comunidad Autónoma,penloc2-econ-ingr-cuentas:OtrasTransferenciasCorrientesEnCumplimientoDeConveniosSuscritosConLaComunidadAutonoma,penloc2-econ-ingr-importes:PrevisionInicial
P_I,450.80,Otras subvenciones corrientes de la Administración General de la Comunidad Autónoma,penloc2-econ-ingr-cuentas:OtrasSubvencionesCorrientesDeLaAdministracionGeneralDeLaComunidadAutonoma,penloc2-econ-ingr-importes:PrevisionInicial
P_I,451,De Organismos Autónomos y agencias de las Comunidades Autónomas,penloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeComunidadesAutonomas_DeOrganismosAutonomosYAgenciasDeLasComunidadesAutonomas,penloc2-econ-ingr-importes:PrevisionInicial
P_I,452,De fundaciones de las Comunidades Autónomas,penloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeComunidadesAutonomas_DeFundacionesDeLasComunidadesAutonomas,penloc2-econ-ingr-importes:PrevisionInicial
P_I,453,"De sociedades mercantiles, entidades públicas empresariales y otros organismos públicos dependientes de las Comunidades Autónomas",penloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeComunidadesAutonomas_DeSociedadesMercantilesEntidadesPublicasEmpresarialesYOtrosOrganismosPublicosDependientesDeLasComunidadesAutonomas,penloc2-econ-ingr-importes:PrevisionInicial
P_I,46,De Entidades Locales,penloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeEntidadesLocales,penloc2-econ-ingr-importes:PrevisionInicial
P_I,461,"De Diputaciones, Consejos o Cabildos",penloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeEntidadesLocales_DeDiputacionesConsejosOCabildos,penloc2-econ-ingr-importes:PrevisionInicial
P_I,462,De Ayuntamientos,penloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeEntidadesLocales_DeAyuntamientos,penloc2-econ-ingr-importes:PrevisionInicial
P_I,463,De Mancomunidades,penloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeEntidadesLocales_DeMancomunidades,penloc2-econ-ingr-importes:PrevisionInicial
P_I,464,De Áreas Metropolitanas,penloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeEntidadesLocales_DeAreasMetropolitanas,penloc2-econ-ingr-importes:PrevisionInicial
P_I,465,De Comarcas,penloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeEntidadesLocales_DeComarcas,penloc2-econ-ingr-importes:PrevisionInicial
P_I,466,De Entidades que agrupen Municipios,penloc2-econ-ingr-cuentas:DeEntidadesQueAgrupenMunicipios,penloc2-econ-ingr-importes:PrevisionInicial
P_I,467,De Consorcios,penloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeEntidadesLocales_DeConsorcios,penloc2-econ-ingr-importes:PrevisionInicial
P_I,468,De Entidades locales Menores,penloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeEntidadesLocales_DeEntidadesLocalesMenores,penloc2-econ-ingr-importes:PrevisionInicial
P_I,47,De Empresas privadas,penloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeEmpresasPrivadas,penloc2-econ-ingr-importes:PrevisionInicial
P_I,48,De familias e instituciones sin fines de lucro,penloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeFamiliasEInstitucionesSinFinesDeLucro,penloc2-econ-ingr-importes:PrevisionInicial
P_I,49,Del exterior,penloc2-econ-ingr-cuentas:TransferenciaCorrientes_DelExterior,penloc2-econ-ingr-importes:PrevisionInicial
P_I,490,Del Fondo Social Europeo,penloc2-econ-ingr-cuentas:TransferenciaCorrientes_DelExterior_DelFondoSocialEuropeo,penloc2-econ-ingr-importes:PrevisionInicial
P_I,491,Del Fondo de Desarrollo Regional,penloc2-econ-ingr-cuentas:TransferenciaCorrientes_DelExterior_DelFondoDeDesarrolloRegional,penloc2-econ-ingr-importes:PrevisionInicial
P_I,492,Del Fondo de Cohesión,penloc2-econ-ingr-cuentas:TransferenciaCorrientes_DelExterior_DelFondoDeCohesion,penloc2-econ-ingr-importes:PrevisionInicial
P_I,493,Del Fondo Europeo Agrícola de Garantía (FEAGA),penloc2-econ-ingr-cuentas:TransferenciaCorrientes_DelExterior_DelFondoEuropeoAgricolaDeGarantiaFeaga,penloc2-econ-ingr-importes:PrevisionInicial
P_I,494,Del Fondo Europeo Agrícola de Desarrollo Rural (FEADER),penloc2-econ-ingr-cuentas:TransferenciaCorrientes_DelExterior_DelFondoEuropeoAgricolaDeDesarrolloRuralFeader,penloc2-econ-ingr-importes:PrevisionInicial
P_I,495,Del FEOGA-Orientación,penloc2-econ-ingr-cuentas:TransferenciaCorrientes_DelExterior_DelFeoga-orientacion,penloc2-econ-ingr-importes:PrevisionInicial
P_I,496,Del Fondo Europeo de la Pesca (FEP),penloc2-econ-ingr-cuentas:TransferenciaCorrientes_DelExterior_DelFondoEuropeoDeLaPescaFep,penloc2-econ-ingr-importes:PrevisionInicial
P_I,497,Otras transferencias de la Unión Europea,penloc2-econ-ingr-cuentas:TransferenciaCorrientes_DelExterior_OtrasTransferenciasDeLaUnionEuropea,penloc2-econ-ingr-importes:PrevisionInicial
P_I,499,"Otras tansferencias del exterior, excluyendo la Unión Europea",penloc2-econ-ingr-cuentas:OtrasTansferenciasDelExteriorExcluyendoLaUnionEuropea,penloc2-econ-ingr-importes:PrevisionInicial
P_I,5,INGRESOS PATRIMONIALES,penloc2-econ-ingr-cuentas:IngresosPatrimoniales,penloc2-econ-ingr-importes:PrevisionInicial
P_I,50,Intereses de títulos y valores,penloc2-econ-ingr-cuentas:InteresesDeTitulosYValores,penloc2-econ-ingr-importes:PrevisionInicial
P_I,500,Del Estado,penloc2-econ-ingr-cuentas:IngresosPatrimoniales_InteresesDeTitulosYValores_DelEstado,penloc2-econ-ingr-importes:PrevisionInicial
P_I,501,De Organismos Autónomos y agencias,penloc2-econ-ingr-cuentas:InteresesDeTitulosYValores_DeOrganismosAutonomosYAgencias,penloc2-econ-ingr-importes:PrevisionInicial
P_I,504,"De sociedades mercantiles estatales, entidades públicas empresariales y otros organismos públicos",penloc2-econ-ingr-cuentas:IngresosPatrimoniales_InteresesDeTitulosYValores_DeSociedadesMercantilesEstatalesEntidadesPublicasEmpresarialesYOtrosOrganismosPublicos,penloc2-econ-ingr-importes:PrevisionInicial
P_I,505,De Comunidades Autónomas,penloc2-econ-ingr-cuentas:IngresosPatrimoniales_InteresesDeTitulosYValores_DeComunidadesAutonomas,penloc2-econ-ingr-importes:PrevisionInicial
P_I,506,De Entidades locales,penloc2-econ-ingr-cuentas:IngresosPatrimoniales_InteresesDeTitulosYValores_DeEntidadesLocales,penloc2-econ-ingr-importes:PrevisionInicial
P_I,507,De empresas privadas,penloc2-econ-ingr-cuentas:IngresosPatrimoniales_InteresesDeTitulosYValores_DeEmpresasPrivadas,penloc2-econ-ingr-importes:PrevisionInicial
P_I,51,Intereses de anticipos y préstamos concedidos,penloc2-econ-ingr-cuentas:InteresesDeAnticiposYPrestamosConcedidos,penloc2-econ-ingr-importes:PrevisionInicial
P_I,511,A Organismos Autónomos y agencias,penloc2-econ-ingr-cuentas:EconomicaIngresos_IngresosPatrimoniales_InteresesDeAnticiposYPrestamosConcedidos_AOrganismosAutonomosYAgencias,penloc2-econ-ingr-importes:PrevisionInicial
P_I,514,"A sociedades mercantiles, entidades públicas empresariales y otros organismos públicos",penloc2-econ-ingr-cuentas:ASociedadesMercantilesEntidadesPublicasempresarialesYOtrosOrganismosPublicos,penloc2-econ-ingr-importes:PrevisionInicial
P_I,518,A familias e instituciones sin ánimo de lucro,penloc2-econ-ingr-cuentas:AFamiliasEInstitucionesSinAnimoDeLucro,penloc2-econ-ingr-importes:PrevisionInicial
P_I,52,Intereses de depósitos,penloc2-econ-ingr-cuentas:EconomicaIngresos_IngresosPatrimoniales_InteresesDeDepositos,penloc2-econ-ingr-importes:PrevisionInicial
P_I,53,Dividendos y participación beneficios,penloc2-econ-ingr-cuentas:DividendosYParticipacionBeneficios,penloc2-econ-ingr-importes:PrevisionInicial
P_I,531,De Organismos Autónomos y agencias,penloc2-econ-ingr-cuentas:DividendosYParticipacionBeneficios_DeOrganismosAutonomosYAgencias,penloc2-econ-ingr-importes:PrevisionInicial
P_I,534,"De Sociedades mercantiles, entidades públicas empresariales y otros organismos públicos",penloc2-econ-ingr-cuentas:DeSociedadesMercantilesEntidadesPublicasEmpresarialesYOtrosOrganismosPublicos,penloc2-econ-ingr-importes:PrevisionInicial
P_I,534.00,De sociedades y entidades dependientes de las entidades locales,penloc2-econ-ingr-cuentas:DeSociedadesYEntidadesDependientesDeLasEntidadesLocales,penloc2-econ-ingr-importes:PrevisionInicial
P_I,534.10,De sociedades y entidades no dependientes de las entidades locales,penloc2-econ-ingr-cuentas:DeSociedadesYEntidadesNoDependientesDeLasEntidadesLocales,penloc2-econ-ingr-importes:PrevisionInicial
P_I,537,De empresas privadas,penloc2-econ-ingr-cuentas:IngresosPatrimoniales_DividendosYParticipacionBeneficios_DeEmpresasPrivadas,penloc2-econ-ingr-importes:PrevisionInicial
P_I,54,Rentas de bienes inmuebles,penloc2-econ-ingr-cuentas:RentasDeBienesInmuebles,penloc2-econ-ingr-importes:PrevisionInicial
P_I,541,Arrendamientos de fincas urbanas,penloc2-econ-ingr-cuentas:ArrendamientosDeFincasUrbanas,penloc2-econ-ingr-importes:PrevisionInicial
P_I,542,Arrendamientos de fincas rústicas,penloc2-econ-ingr-cuentas:ArrendamientosDeFincasRusticas,penloc2-econ-ingr-importes:PrevisionInicial
P_I,544,Censos,penloc2-econ-ingr-cuentas:Censos,penloc2-econ-ingr-importes:PrevisionInicial
P_I,549,Otras rentas de bienes inmuebles,penloc2-econ-ingr-cuentas:OtrasRentasDeBienesInmuebles,penloc2-econ-ingr-importes:PrevisionInicial
P_I,55,Productos de concesiones y aprovechamientos especiales,penloc2-econ-ingr-cuentas:ProductosDeConcesionesYAprovechamientosEspeciales,penloc2-econ-ingr-importes:PrevisionInicial
P_I,550,De concesiones administrativas con contraprestación periódica,penloc2-econ-ingr-cuentas:DeConcesionesAdministrativasConContraprestacionPeriodica,penloc2-econ-ingr-importes:PrevisionInicial
P_I,551,De concesiones administrativas con contraprestación no periódica,penloc2-econ-ingr-cuentas:DeConcesionesAdministrativasConContraprestacionNoPeriodica,penloc2-econ-ingr-importes:PrevisionInicial
P_I,552,Derecho de superficie con contraprestación periódica,penloc2-econ-ingr-cuentas:DerechoDeSuperficieConContraprestacionPeriodica,penloc2-econ-ingr-importes:PrevisionInicial
P_I,553,Derecho de superficie con contraprestación no periódica,penloc2-econ-ingr-cuentas:DerechoDeSuperficieConContraprestacionNoPeriodica,penloc2-econ-ingr-importes:PrevisionInicial
P_I,554,Aprovechamientos agrícolas y forestales,penloc2-econ-ingr-cuentas:AprovechamientosAgricolasYForestales,penloc2-econ-ingr-importes:PrevisionInicial
P_I,554.00,Producto de explotaciones forestales,penloc2-econ-ingr-cuentas:ProductoDeExplotacionesForestales,penloc2-econ-ingr-importes:PrevisionInicial
P_I,554.10,Fondo de mejora de montes,penloc2-econ-ingr-cuentas:FondoDeMejoraDeMontes,penloc2-econ-ingr-importes:PrevisionInicial
P_I,555,Aprovechamientos especiales con contraprestación,penloc2-econ-ingr-cuentas:AprovechamientosEspecialesConContraprestacion,penloc2-econ-ingr-importes:PrevisionInicial
P_I,559,Otras concesiones y aprovechamientos,penloc2-econ-ingr-cuentas:OtrasConcesionesYAprovechamientos,penloc2-econ-ingr-importes:PrevisionInicial
P_I,59,Otros ingresos patrimoniales,penloc2-econ-ingr-cuentas:OtrosIngresosPatrimoniales,penloc2-econ-ingr-importes:PrevisionInicial
P_I,591,Beneficios por realización de inversiones financieras,penloc2-econ-ingr-cuentas:BeneficiosPorRealizacionDeInversionesFinancieras,penloc2-econ-ingr-importes:PrevisionInicial
P_I,592,Ingresos por operaciones de intercambio financiero,penloc2-econ-ingr-cuentas:IngresosPorOperacionesDeIntercambioFinanciero,penloc2-econ-ingr-importes:PrevisionInicial
P_I,599,Otros ingresos patrimoniales,penloc2-econ-ingr-cuentas:OtrosIngresosPatrimoniales_OtrosIngresosPatrimoniales,penloc2-econ-ingr-importes:PrevisionInicial
P_I,6,ENAJENACIÓN DE INVERSIONES REALES,penloc2-econ-ingr-cuentas:EnajenacionDeInversionesReales,penloc2-econ-ingr-importes:PrevisionInicial
P_I,60,De terrenos,penloc2-econ-ingr-cuentas:DeTerrenos,penloc2-econ-ingr-importes:PrevisionInicial
P_I,600,Venta de solares,penloc2-econ-ingr-cuentas:VentaDeSolares,penloc2-econ-ingr-importes:PrevisionInicial
P_I,601,Venta de fincas rústicas,penloc2-econ-ingr-cuentas:VentaDeFincasRusticas,penloc2-econ-ingr-importes:PrevisionInicial
P_I,602,Parcelas sobrantes de la vía pública,penloc2-econ-ingr-cuentas:ParcelasSobrantesDeLaViaPublica,penloc2-econ-ingr-importes:PrevisionInicial
P_I,603,Patrimonio público del suelo,penloc2-econ-ingr-cuentas:PatrimonioPublicoDelSuelo,penloc2-econ-ingr-importes:PrevisionInicial
P_I,609,Otros terrenos,penloc2-econ-ingr-cuentas:OtrosTerrenos,penloc2-econ-ingr-importes:PrevisionInicial
P_I,61,De las demás inversiones reales,penloc2-econ-ingr-cuentas:DeLasDemasInversionesReales,penloc2-econ-ingr-importes:PrevisionInicial
P_I,611,De inversiones de carácter inmaterial,penloc2-econ-ingr-cuentas:DeInversionesDeCaracterInmaterial,penloc2-econ-ingr-importes:PrevisionInicial
P_I,612,De objetos valiosos,penloc2-econ-ingr-cuentas:DeObjetosValiosos,penloc2-econ-ingr-importes:PrevisionInicial
P_I,619,De otras inversiones reales,penloc2-econ-ingr-cuentas:DeOtrasInversionesReales,penloc2-econ-ingr-importes:PrevisionInicial
P_I,68,Reintegros por operaciones de capital,penloc2-econ-ingr-cuentas:ReintegrosPorOperacionesDeCapital,penloc2-econ-ingr-importes:PrevisionInicial
P_I,680,De ejercicios cerrados,penloc2-econ-ingr-cuentas:DeEjerciciosCerrados,penloc2-econ-ingr-importes:PrevisionInicial
P_I,7,TRANSFERENCIAS DE CAPITAL,penloc2-econ-ingr-cuentas:EconomicaIngresos_TransferenciasDeCapital,penloc2-econ-ingr-importes:PrevisionInicial
P_I,70,De la Administración General de la Entidad Local,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeLaAdministracionGeneralDeLaEntidadLocal,penloc2-econ-ingr-importes:PrevisionInicial
P_I,71,De Organismos Autónomos de la Entidad Local,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeOrganismosAutonomosDeLaEntidadLocal,penloc2-econ-ingr-importes:PrevisionInicial
P_I,72,De la Administración del Estado,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeLaAdministracionDelEstado,penloc2-econ-ingr-importes:PrevisionInicial
P_I,720,De la Administración General del Estado,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeLaAdministracionDelEstado_DeLaAdministracionGeneralDelEstado,penloc2-econ-ingr-importes:PrevisionInicial
P_I,721,De Organismos Autónomos y agencias estatales,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeLaAdministracionDelEstado_DeOrganismosAutonomosYAgenciasEstatales,penloc2-econ-ingr-importes:PrevisionInicial
P_I,721.00,Del Servicio Público de Empleo Estatal,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeLaAdministracionDelEstado_DeOrganismosAutonomosYAgenciasEstatales_DelServicioPublicoDeEmpleoEstatal,penloc2-econ-ingr-importes:PrevisionInicial
P_I,721.90,De otros Organismos Autónomos y agencias,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeLaAdministracionDelEstado_DeOrganismosAutonomosYAgenciasEstatales_DeOtrosOrganismosAutonomosYAgencias,penloc2-econ-ingr-importes:PrevisionInicial
P_I,722,De fundaciones estatales,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeLaAdministracionDelEstado_DeFundacionesEstatales,penloc2-econ-ingr-importes:PrevisionInicial
P_I,723,"De sociedades mercantiles estatales, entidades públicas empresariales y otros organismos públicos",penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeLaAdministracionDelEstado_DeSociedadesMercantilesEstatalesEntidadesPublicasEmpresarialesYOtrosOrganismosPublicos,penloc2-econ-ingr-importes:PrevisionInicial
P_I,723.00,De Loterías y Apuestas del Estado,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeLaAdministracionDelEstado_DeSociedadesMercantilesEstatalesEntidadesPublicasEmpresarialesYOtrosOrganismosPublicos_DeLoteriasYApuestasDelEstado,penloc2-econ-ingr-importes:PrevisionInicial
P_I,723.90,"De otras sociedades mercantiles estatales, entidades públicas empresariales y otros organismos públicos",penloc2-econ-ingr-cuentas:DeOtrasSociedadesMercantilesEstatalesEntidadesPublicasEmpresarialesYOtrosOrganismosPublicos,penloc2-econ-ingr-importes:PrevisionInicial
P_I,73,De la Seguridad Social,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeLaSeguridadSocial,penloc2-econ-ingr-importes:PrevisionInicial
P_I,74,De entes públicos y sociedades mercantiles de la Entidad local,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeEntesPublicosYSociedadesMercantilesDeLaEntidadLocal,penloc2-econ-ingr-importes:PrevisionInicial
P_I,740,De entes públicos,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeEntesPublicosYSociedadesMercantilesDeLaEntidadLocal_DeEntesPublicos,penloc2-econ-ingr-importes:PrevisionInicial
P_I,741,De sociedades mercantiles,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeEntesPublicosYSociedadesMercantilesDeLaEntidadLocal_DeSociedadesMercantiles,penloc2-econ-ingr-importes:PrevisionInicial
P_I,75,De Comunidades Autónomas,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeComunidadesAutonomas,penloc2-econ-ingr-importes:PrevisionInicial
P_I,750,De la Administración General de las Comunidades Autónomas,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeComunidadesAutonomas_DeLaAdministracionGeneralDeLasComunidadesAutonomas,penloc2-econ-ingr-importes:PrevisionInicial
P_I,750.00,Subvenciones afectas a la amortización de préstamos y operaciones financieras,penloc2-econ-ingr-cuentas:SubvencionesAfectasALaAmortizacionDePrestamosYOperacionesFinancieras,penloc2-econ-ingr-importes:PrevisionInicial
P_I,750.02,Transferencias de capital en cumplimiento de convenios suscritos con la Comunidad Autónoma en materia de Servicios Sociales y Políticas de Igualdad,penloc2-econ-ingr-cuentas:TransferenciasDeCapitalEnCumplimientoDeConveniosSuscritosConLaComunidadAutonomaEnMateriaDeServiciosSocialesYPoliticasDeIgualdad,penloc2-econ-ingr-importes:PrevisionInicial
P_I,750.30,Transferencias de capital en cumplimiento de convenios suscritos con la Comunidad Autónoma en materia de Educación,penloc2-econ-ingr-cuentas:TransferenciasDeCapitalEnCumplimientoDeConveniosSuscritosConLaComunidadAutonomaEnMateriaDeEducacion,penloc2-econ-ingr-importes:PrevisionInicial
P_I,750.50,Transferencias de capital en cumplimiento de convenios suscritos con la Comunidad Autónoma en materia de Empleo y Desarrollo local,penloc2-econ-ingr-cuentas:TransferenciasDeCapitalEnCumplimientoDeConveniosSuscritosConLaComunidadAutonomaEnMateriaDeEmpleoYDesarrolloLocal,penloc2-econ-ingr-importes:PrevisionInicial
P_I,750.60,Otras transferencias de capital en cumplimiento de convenios suscritos con la Comunidad Autónoma,penloc2-econ-ingr-cuentas:OtrasTransferenciasDeCapitalEnCumplimientoDeConveniosSuscritosConLaComunidadAutonoma,penloc2-econ-ingr-importes:PrevisionInicial
P_I,750.80,Otras transferencias de capital de la Administración General de la Comunidad Autónoma,penloc2-econ-ingr-cuentas:OtrasTransferenciasDeCapitalDeLaAdministracionGeneralDeLaComunidadAutonoma,penloc2-econ-ingr-importes:PrevisionInicial
P_I,751,De Organismos Autónomos y agencias de las Comunidades Autónomas,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeComunidadesAutonomas_DeOrganismosAutonomosYAgenciasDeLasComunidadesAutonomas,penloc2-econ-ingr-importes:PrevisionInicial
P_I,752,De fundaciones de las Comunidades Autónomas,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeComunidadesAutonomas_DeFundacionesDeLasComunidadesAutonomas,penloc2-econ-ingr-importes:PrevisionInicial
P_I,753,"De sociedades mercantiles, entidades públicas empresariales y otros organismos públicos dependientes de las Comunidades Autónomas",penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeComunidadesAutonomas_DeSociedadesMercantilesEntidadesPublicasEmpresarialesYOtrosOrganismosPublicosDependientesDeLasComunidadesAutonomas,penloc2-econ-ingr-importes:PrevisionInicial
P_I,76,De Entidades Locales,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeEntidadesLocales,penloc2-econ-ingr-importes:PrevisionInicial
P_I,761,"De Diputaciones, Consejos o Cabildos",penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeEntidadesLocales_DeDiputacionesConsejosOCabildos,penloc2-econ-ingr-importes:PrevisionInicial
P_I,762,De Ayuntamientos,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeEntidadesLocales_DeAyuntamientos,penloc2-econ-ingr-importes:PrevisionInicial
P_I,763,De Mancomunidades,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeEntidadesLocales_DeMancomunidades,penloc2-econ-ingr-importes:PrevisionInicial
P_I,764,De Áreas Metropolitanas,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeEntidadesLocales_DeAreasMetropolitanas,penloc2-econ-ingr-importes:PrevisionInicial
P_I,765,De Comarcas,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeEntidadesLocales_DeComarcas,penloc2-econ-ingr-importes:PrevisionInicial
P_I,766,De otras Entidades que agrupen Municipios,penloc2-econ-ingr-cuentas:DeOtrasEntidadesQueAgrupenMunicipios,penloc2-econ-ingr-importes:PrevisionInicial
P_I,767,De Consorcios,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeEntidadesLocales_DeConsorcios,penloc2-econ-ingr-importes:PrevisionInicial
P_I,768,De Entidades locales Menores,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeEntidadesLocales_DeEntidadesLocalesMenores,penloc2-econ-ingr-importes:PrevisionInicial
P_I,77,De empresas privadas,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeEmpresasPrivadas,penloc2-econ-ingr-importes:PrevisionInicial
P_I,78,De familias e instituciones sin fines de lucro,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DeFamiliasEInstitucionesSinFinesDeLucro,penloc2-econ-ingr-importes:PrevisionInicial
P_I,79,Del exterior,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DelExterior,penloc2-econ-ingr-importes:PrevisionInicial
P_I,790,Del Fondo Social Europeo,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DelExterior_DelFondoSocialEuropeo,penloc2-econ-ingr-importes:PrevisionInicial
P_I,791,Del Fondo de Desarrollo Regional,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DelExterior_DelFondoDeDesarrolloRegional,penloc2-econ-ingr-importes:PrevisionInicial
P_I,792,Del Fondo de Cohesión,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DelExterior_DelFondoDeCohesion,penloc2-econ-ingr-importes:PrevisionInicial
P_I,793,Del Fondo Europeo Agrícola de Garantía (FEAGA),penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DelExterior_DelFondoEuropeoAgricolaDeGarantiaFeaga,penloc2-econ-ingr-importes:PrevisionInicial
P_I,794,Del Fondo Europeo Agrícola de Desarrollo Rural (FEADER),penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DelExterior_DelFondoEuropeoAgricolaDeDesarrolloRuralFeader,penloc2-econ-ingr-importes:PrevisionInicial
P_I,795,Del FEOGA-Orientación,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DelExterior_DelFeoga-orientacion,penloc2-econ-ingr-importes:PrevisionInicial
P_I,796,Del Fondo Europeo de la Pesca (FEP),penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DelExterior_DelFondoEuropeoDeLaPescaFep,penloc2-econ-ingr-importes:PrevisionInicial
P_I,797,Otras transferencias de la Unión Europea,penloc2-econ-ingr-cuentas:TransferenciasDeCapital_DelExterior_OtrasTransferenciasDeLaUnionEuropea,penloc2-econ-ingr-importes:PrevisionInicial
P_I,799,"Otras transferencias del exterior, excluyendo la Unión Europea",penloc2-econ-ingr-cuentas:OtrasTransferenciasDelExteriorExcluyendoLaUnionEuropea,penloc2-econ-ingr-importes:PrevisionInicial
P_I,8,ACTIVOS FINANCIEROS,penloc2-econ-ingr-cuentas:EconomicaIngresos_ActivosFinancieros,penloc2-econ-ingr-importes:PrevisionInicial
P_I,80,Enajenación de deuda del sector público,penloc2-econ-ingr-cuentas:EnajenacionDeDeudaDelSectorPublico,penloc2-econ-ingr-importes:PrevisionInicial
P_I,800,Enajenación de deuda del sector público a corto plazo,penloc2-econ-ingr-cuentas:EnajenacionDeDeudaDelSectorPublicoACortoPlazo,penloc2-econ-ingr-importes:PrevisionInicial
P_I,800.00,Del Estado,penloc2-econ-ingr-cuentas:ActivosFinancieros_EnajenacionDeDeudaDelSectorPublico_EnajenacionDeDeudaDelSectorPublicoACortoPlazo_DelEstado,penloc2-econ-ingr-importes:PrevisionInicial
P_I,800.10,De Comunidades Autónomas,penloc2-econ-ingr-cuentas:ActivosFinancieros_EnajenacionDeDeudaDelSectorPublico_EnajenacionDeDeudaDelSectorPublicoACortoPlazo_DeComunidadesAutonomas,penloc2-econ-ingr-importes:PrevisionInicial
P_I,800.20,De Entidades locales,penloc2-econ-ingr-cuentas:ActivosFinancieros_EnajenacionDeDeudaDelSectorPublico_EnajenacionDeDeudaDelSectorPublicoACortoPlazo_DeEntidadesLocales,penloc2-econ-ingr-importes:PrevisionInicial
P_I,801,Enajenación de deuda del sector público a largo plazo,penloc2-econ-ingr-cuentas:EnajenacionDeDeudaDelSectorPublicoALargoPlazo,penloc2-econ-ingr-importes:PrevisionInicial
P_I,801.00,Del Estado,penloc2-econ-ingr-cuentas:ActivosFinancieros_EnajenacionDeDeudaDelSectorPublico_EnajenacionDeDeudaDelSectorPublicoALargoPlazo_DelEstado,penloc2-econ-ingr-importes:PrevisionInicial
P_I,801.10,De Comunidades Autónomas,penloc2-econ-ingr-cuentas:ActivosFinancieros_EnajenacionDeDeudaDelSectorPublico_EnajenacionDeDeudaDelSectorPublicoALargoPlazo_DeComunidadesAutonomas,penloc2-econ-ingr-importes:PrevisionInicial
