pre,id,Cuenta,Lenloc_Label,Lenloc_context0,Lenloc_context1,Lenloc_context2,Lenloc_context3
L_I,396.00,Canon de urbanización,lenloc2-econ-ingr-cuentas:CanonDeUrbanizacion,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,396.10,Cuotas de urbanización,lenloc2-econ-ingr-cuentas:CuotasDeUrbanizacion,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,397,Aprovechamientos urbanísticos,lenloc2-econ-ingr-cuentas:AprovechamientosUrbanisticos,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,397.00,Canon por aprovechamientos urbanísticos,lenloc2-econ-ingr-cuentas:CanonPorAprovechamientosUrbanisticos,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,397.10,Otros ingresos por aprovechamientos urbanísticos,lenloc2-econ-ingr-cuentas:OtrosIngresosPorAprovechamientosUrbanisticos,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,398,Indemnizaciones de seguros de no vida,lenloc2-econ-ingr-cuentas:IndemnizacionesDeSegurosDeNoVida,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,399,Otros ingresos diversos,lenloc2-econ-ingr-cuentas:OtrosIngresosDiversos,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,4,TRANSFERENCIAS CORRIENTES,lenloc2-econ-ingr-cuentas:TransferenciasCorrientes,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,40,De la Administración General de la Entidad Local,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeLaAdministracionGeneralDeLaEntidadLocal,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,41,De Organismos Autónomos de la Entidad Local,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeOrganismosAutonomosDeLaEntidadLocal,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,42,De la Administración del Estado,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeLaAdministracionDelEstado,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,420,De la Administración General del Estado,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeLaAdministracionDelEstado_DeLaAdministracionGeneralDelEstado,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,420.00,Participación en los Tributos del Estado,lenloc2-econ-ingr-cuentas:ParticipacionEnLosTributosDelEstado,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,420.10,Fondo Complementario de Financiación,lenloc2-econ-ingr-cuentas:FondoComplementarioDeFinanciacion,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,420.20,Compensación por beneficios fiscales,lenloc2-econ-ingr-cuentas:CompensacionPorBeneficiosFiscales,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,420.90,Otras transferencias corrientes de la Administración General del Estado,lenloc2-econ-ingr-cuentas:OtrasTransferenciasCorrientesDeLaAdministracionGeneralDelEstado,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,421,De Organismos Autónomos y agencias estatales,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeLaAdministracionDelEstado_DeOrganismosAutonomosYAgenciasEstatales,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,421.00,Del Servicio Público de Empleo Estatal,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeLaAdministracionDelEstado_DeOrganismosAutonomosYAgenciasEstatales_DelServicioPublicoDeEmpleoEstatal,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,421.90,De otros Organismos Autónomos y Agencias,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeLaAdministracionDelEstado_DeOrganismosAutonomosYAgenciasEstatales_DeOtrosOrganismosAutonomosYAgencias,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,422,De fundaciones estatales,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeLaAdministracionDelEstado_DeFundacionesEstatales,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,423,"De sociedades mercantiles estatales, entidades públicas empresariales y otros organismos públicos",lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeLaAdministracionDelEstado_DeSociedadesMercantilesEstatalesEntidadesPublicasEmpresarialesYOtrosOrganismosPublicos,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,423.00,De Loterías y Apuestas del Estado,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeLaAdministracionDelEstado_DeSociedadesMercantilesEstatalesEntidadesPublicasEmpresarialesYOtrosOrganismosPublicos_DeLoteriasYApuestasDelEstado,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,423.90,"De otras sociedades mercantiles estatales, entidades públicas empresariales y organismos públicos",lenloc2-econ-ingr-cuentas:DeOtrasSociedadesMercantilesEstatalesEntidadesPublicasEmpresarialesYOrganismosPublicos,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,43,De la Seguridad Social,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeLaSeguridadSocial,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,44,De entes públicos y sociedades mercantiles de la Entidad local,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeEntesPublicosYSociedadesMercantilesDeLaEntidadLocal,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,440,De entes públicos,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeEntesPublicosYSociedadesMercantilesDeLaEntidadLocal_DeEntesPublicos,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,441,De sociedades mercantiles,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeEntesPublicosYSociedadesMercantilesDeLaEntidadLocal_DeSociedadesMercantiles,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,45,De Comunidades Autónomas,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeComunidadesAutonomas,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,450,De la Administración General de las Comunidades Autónomas,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeComunidadesAutonomas_DeLaAdministracionGeneralDeLasComunidadesAutonomas,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,450.00,Participación en tributos de la Comunidad Autónoma,lenloc2-econ-ingr-cuentas:ParticipacionEnTributosDeLaComunidadAutonoma,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,450.01,Otras transferencias incondicionadas,lenloc2-econ-ingr-cuentas:OtrasTransferenciasIncondicionadas,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,450.02,Transferencias corrientes en cumplimiento de convenios suscritos con la Comunidad Autónoma en materia de Servicios Sociales y Políticas de Igualdad,lenloc2-econ-ingr-cuentas:TransferenciasCorrientesEnCumplimientoDeConveniosSuscritosConLaComunidadAutonomaEnMateriaDeServiciosSocialesYPoliticasDeIgualdad,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,450.30,Transferencias corrientes en cumplimiento de convenios suscritos con la Comunidad Autónoma en materia de Educación,lenloc2-econ-ingr-cuentas:TransferenciasCorrientesEnCumplimientoDeConveniosSuscritosConLaComunidadAutonomaEnMateriaDeEducacion,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,450.50,Transferencias corrientes en cumplimiento de convenios suscritos con la Comunidad Autónoma en materia de Empleo y Desarrollo local,lenloc2-econ-ingr-cuentas:TransferenciasCorrientesEnCumplimientoDeConveniosSuscritosConLaComunidadAutonomaEnMateriaDeEmpleoYDesarrolloLocal,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,450.60,Otras transferencias corrientes en cumplimiento de convenios suscritos con la Comunidad Autónoma,lenloc2-econ-ingr-cuentas:OtrasTransferenciasCorrientesEnCumplimientoDeConveniosSuscritosConLaComunidadAutonoma,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,450.80,Otras subvenciones corrientes de la Administración General de la Comunidad Autónoma,lenloc2-econ-ingr-cuentas:OtrasSubvencionesCorrientesDeLaAdministracionGeneralDeLaComunidadAutonoma,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,451,De Organismos Autónomos y agencias de las Comunidades Autónomas,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeComunidadesAutonomas_DeOrganismosAutonomosYAgenciasDeLasComunidadesAutonomas,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,452,De fundaciones de las Comunidades Autónomas,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeComunidadesAutonomas_DeFundacionesDeLasComunidadesAutonomas,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,453,"De sociedades mercantiles, entidades públicas empresariales y otros organismos públicos dependientes de las Comunidades Autónomas",lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeComunidadesAutonomas_DeSociedadesMercantilesEntidadesPublicasEmpresarialesYOtrosOrganismosPublicosDependientesDeLasComunidadesAutonomas,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,46,De Entidades Locales,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeEntidadesLocales,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,461,"De Diputaciones, Consejos o Cabildos",lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeEntidadesLocales_DeDiputacionesConsejosOCabildos,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,462,De Ayuntamientos,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeEntidadesLocales_DeAyuntamientos,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,463,De Mancomunidades,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeEntidadesLocales_DeMancomunidades,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,464,De Áreas Metropolitanas,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeEntidadesLocales_DeAreasMetropolitanas,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,465,De Comarcas,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeEntidadesLocales_DeComarcas,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,466,De Entidades que agrupen Municipios,lenloc2-econ-ingr-cuentas:DeEntidadesQueAgrupenMunicipios,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,467,De Consorcios,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeEntidadesLocales_DeConsorcios,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,468,De Entidades locales Menores,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeEntidadesLocales_DeEntidadesLocalesMenores,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,47,De Empresas privadas,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeEmpresasPrivadas,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,48,De familias e instituciones sin fines de lucro,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DeFamiliasEInstitucionesSinFinesDeLucro,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,49,Del exterior,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DelExterior,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,490,Del Fondo Social Europeo,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DelExterior_DelFondoSocialEuropeo,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,491,Del Fondo de Desarrollo Regional,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DelExterior_DelFondoDeDesarrolloRegional,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,492,Del Fondo de Cohesión,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DelExterior_DelFondoDeCohesion,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,493,Del Fondo Europeo Agrícola de Garantía (FEAGA),lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DelExterior_DelFondoEuropeoAgricolaDeGarantiaFeaga,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,494,Del Fondo Europeo Agrícola de Desarrollo Rural (FEADER),lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DelExterior_DelFondoEuropeoAgricolaDeDesarrolloRuralFeader,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,495,Del FEOGA-Orientación,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DelExterior_DelFeoga-orientacion,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,496,Del Fondo Europeo de la Pesca (FEP),lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DelExterior_DelFondoEuropeoDeLaPescaFep,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
L_I,497,Otras transferencias de la Unión Europea,lenloc2-econ-ingr-cuentas:TransferenciaCorrientes_DelExterior_OtrasTransferenciasDeLaUnionEuropea,lenloc2-econ-ingr-importes:PrevisionDefinivaDelEjercicioCorriente,lenloc2-econ-ingr-importes:DerechosReconocidosDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDelEjercicioCorriente,lenloc2-econ-ingr-importes:RecaudacionLiquidaDeEjerciciosCerrados
