pre,id,Cuenta,Lenloc_Label,Lenloc_context0,Lenloc_context1,Lenloc_context2,Lenloc_context3,Lenloc_context4
L_G,152,Otros incentivos al rendimiento,lenloc3-econ-gast-cuentas:OtrosIncentivosAlRendimiento,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,153,Complemento de dedicación especial,lenloc3-econ-gast-cuentas:ComplementoDeDedicacionEspecial,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,16,"Cuotas, prestaciones y gastos sociales a cargo del empleador",lenloc3-econ-gast-cuentas:CuotasPrestacionesYGastosSocialesACargoDelEmpleador,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,160,Cuotas sociales,lenloc3-econ-gast-cuentas:CuotasSociales,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,160.00,Seguridad Social,lenloc3-econ-gast-cuentas:SeguridadSocial,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,160.08,Asistencia médico-farmacéutica,lenloc3-econ-gast-cuentas:AsistenciaMedico-farmaceutica,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,160.09,Otras cuotas,lenloc3-econ-gast-cuentas:OtrasCuotas,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,161,Prestaciones sociales,lenloc3-econ-gast-cuentas:PrestacionesSociales,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,161.03,Pensiones excepcionales,lenloc3-econ-gast-cuentas:PensionesExcepcionales,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,161.04,Indemnizaciones al personal laboral por jubilaciones anticipadas,lenloc3-econ-gast-cuentas:IndemnizacionesAlPersonalLaboralPorJubilacionesAnticipadas,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,161.05,Pensiones a cargo de la Entidad local,lenloc3-econ-gast-cuentas:PensionesACargoDeLaEntidadLocal,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,161.07,Asistencia médico-farmacéutica a pensionistas,lenloc3-econ-gast-cuentas:AsistenciaMedico-farmaceuticaAPensionistas,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,162,Gastos sociales del personal,lenloc3-econ-gast-cuentas:GastosSocialesDelPersonal,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,162.00,Formación y perfeccionamiento del personal,lenloc3-econ-gast-cuentas:FormacionYPerfeccionamientoDelPersonal,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,162.01,Economatos y comedores,lenloc3-econ-gast-cuentas:EconomatosYComedores,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,162.02,Transporte de personal,lenloc3-econ-gast-cuentas:TransporteDePersonal,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,162.04,Acción social,lenloc3-econ-gast-cuentas:EconomicaGastos_GastosDePersonal_CuotasPrestacionesYGastosSocialesACargoDelEmpleador_GastosSocialesDelPersonal_AccionSocial,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,162.05,Seguros,lenloc3-econ-gast-cuentas:Seguros,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,162.09,Otros gastos sociales,lenloc3-econ-gast-cuentas:OtrosGastosSociales,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,164,Complemento familiar,lenloc3-econ-gast-cuentas:ComplementoFamiliar,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,2,GASTOS CORRIENTES EN BIENES Y SERVICIOS,lenloc3-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,20,Arrendamientos y cánones,lenloc3-econ-gast-cuentas:ArrendamientosYCanones,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,200,Arrendamientos de terrenos y bienes naturales,lenloc3-econ-gast-cuentas:ArrendamientosDeTerrenosYBienesNaturales,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,202,Arrendamientos de edificios y otras construcciones,lenloc3-econ-gast-cuentas:ArrendamientosDeEdificiosYOtrasConstrucciones,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,203,"Arrendamientos de maquinaria, instalaciones y utillaje",lenloc3-econ-gast-cuentas:ArrendamientosDeMaquinariaInstalacionesYUtillaje,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,204,Arrendamientos de material de transporte,lenloc3-econ-gast-cuentas:ArrendamientosDeMaterialDeTransporte,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,205,Arrendamientos de mobiliario y enseres,lenloc3-econ-gast-cuentas:ArrendamientosDeMobiliarioYEnseres,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,206,Arrendamientos de equipos para procesos de información,lenloc3-econ-gast-cuentas:ArrendamientosDeEquiposParaProcesosDeInformacion,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,208,Arrendamientos de otro inmovilizado material,lenloc3-econ-gast-cuentas:ArrendamientosDeOtroInmovilizadoMaterial,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,209,Cánones,lenloc3-econ-gast-cuentas:Canones,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,21,"Reparaciones, mantenimiento y conservación",lenloc3-econ-gast-cuentas:ReparacionesMantenimientoYConservacion,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,210,Infraestructuras y bienes naturales,lenloc3-econ-gast-cuentas:InfraestructurasYBienesNaturales,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,212,Edificios y otras construcciones,lenloc3-econ-gast-cuentas:GastosCorrientesEnBienesYServicios_ReparacionesMantenimientoYConservacion_EdificiosYOtrasConstrucciones,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,213,"Maquinaria, instalaciones técnicas y utillaje",lenloc3-econ-gast-cuentas:GastosCorrientesEnBienesYServicios_ReparacionesMantenimientoYConservacion_MaquinariaInstalacionesTecnicasYUtillaje,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,214,Elementos de transporte,lenloc3-econ-gast-cuentas:GastosCorrientesEnBienesYServicios_ReparacionesMantenimientoYConservacion_ElementosDeTransporte,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,215,Mobiliario,lenloc3-econ-gast-cuentas:GastosCorrientesEnBienesYServicios_ReparacionesMantenimientoYConservacion_Mobiliario,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,216,Equipos para procesos de información,lenloc3-econ-gast-cuentas:GastosCorrientesEnBienesYServicios_ReparacionesMantenimientoYConservacion_EquiposParaProcesosDeInformacion,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,219,Otro inmovilizado material,lenloc3-econ-gast-cuentas:OtroInmovilizadoMaterial,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,22,"Material, suministros y otros",lenloc3-econ-gast-cuentas:MaterialSuministrosYOtros,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,220,Material de oficina,lenloc3-econ-gast-cuentas:MaterialDeOficina,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,220.00,Ordinario no inventariable,lenloc3-econ-gast-cuentas:OrdinarioNoInventariable,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,220.01,"Prensa, revistas, libros y otras publicaciones",lenloc3-econ-gast-cuentas:PrensaRevistasLibrosYOtrasPublicaciones,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,220.02,Material informático no inventariable,lenloc3-econ-gast-cuentas:MaterialInformaticoNoInventariable,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,221,Suministros,lenloc3-econ-gast-cuentas:Suministros,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,221.00,Energía eléctrica,lenloc3-econ-gast-cuentas:EnergiaElectrica,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,221.01,Agua,lenloc3-econ-gast-cuentas:Agua,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,221.02,Gas,lenloc3-econ-gast-cuentas:Gas,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,221.03,Combustibles y carburantes,lenloc3-econ-gast-cuentas:CombustiblesYCarburantes,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,221.04,Vestuario,lenloc3-econ-gast-cuentas:Vestuario,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,221.05,Productos alimenticios,lenloc3-econ-gast-cuentas:ProductosAlimenticios,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,221.06,Productos farmacéuticos y material sanitario,lenloc3-econ-gast-cuentas:ProductosFarmaceuticosYMaterialSanitario,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,221.10,Productos de limpieza y aseo,lenloc3-econ-gast-cuentas:ProductosDeLimpiezaYAseo,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,221.11,"Suministros de repuestos de maquinaria, utillaje y elementos de transporte",lenloc3-econ-gast-cuentas:SuministrosDeRepuestosDeMaquinariaUtillajeYElementosDeTransporte,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,221.12,"Suministros de material electrónico, eléctrico y de telecomunicaciones",lenloc3-econ-gast-cuentas:SuministrosDeMaterialElectronicoElectricoYDeTelecomunicaciones,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,221.13,Manutención de animales,lenloc3-econ-gast-cuentas:ManutencionDeAnimales,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,221.99,Otros suministros,lenloc3-econ-gast-cuentas:OtrosSuministros,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,222,Comunicaciones,lenloc3-econ-gast-cuentas:Comunicaciones,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
L_G,222.00,Servicios de Telecomunicaciones,lenloc3-econ-gast-cuentas:ServiciosDeTelecomunicaciones,lenloc3-econ-gast-importes:CreditosDefinitivosDelEjercicioCorriente,lenloc3-econ-gast-importes:ObligacionesReconocidasDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosRealizadosDelEjercicioCorriente,lenloc3-econ-gast-importes:PagosLiquidosDeEjerciciosCerrados,lenloc3-econ-gast-importes:CreditosInicialesDelEjercicioCorriente
